type,name,iso_country,municipality,iata_code
small_airport,Roboré Airport,BO,Roboré,RBO
medium_airport,Capitán Av. Selin Zeitun Lopez Airport,BO,Riberalta,RIB
small_airport,Rurrenabaque Airport,BO,Rurrenabaque,RBQ
small_airport,Reyes Airport,BO,Reyes,REY
medium_airport,Santa Ana Del Yacuma Airport,BO,Santa Ana del Yacuma,SBL
small_airport,Capitán Av. German Quiroga G. Airport,BO,San Borja,SRJ
small_airport,Capitán Av. Juan Cochamanidis S. Airport,BO,San Ignacio de Velasco,SNG
small_airport,San Ignacio de Moxos Airport,BO,San Ignacio de Moxos,SNM
small_airport,Santa Rosa de Yacuma Airport,BO,Santa Rosa,SRB
small_airport,San Matías Airport,BO,San Matías,MQK
medium_airport,Capitan Oriel Lea Plaza Airport,BO,Tarija,TJA
medium_airport,Teniente Av. Jorge Henrich Arauz Airport,BO,Trinidad,TDD
small_airport,Uyuni Joya Andina Airport,BO,Quijarro,UYU
small_airport,Capitán Av. Vidal Villagomez Toledo Airport,BO,Vallegrande,VAH
medium_airport,Teniente Coronel Rafael Pabón Airport,BO,Villamontes,VLM
large_airport,Viru Viru International Airport,BO,Santa Cruz,VVI
medium_airport,Yacuiba Airport,BO,Yacuíba,BYC
small_airport,Albina Airport,SR,Albina,ABN
small_airport,Cayana Airstrip,SR,Awaradam,AAJ
small_airport,Totness Airport,SR,Totness,TOT
small_airport,Drietabbetje Airport,SR,Drietabbetje,DRJ
small_airport,Ladouanie Airport,SR,Aurora,LDO
large_airport,Johan Adolf Pengel International Airport,SR,Paramaribo,PBM
small_airport,Moengo Airstrip,SR,Moengo,MOJ
small_airport,Nieuw Nickerie - Major Henk Fernandes Airport,SR,Nieuw Nickerie,ICK
small_airport,Vincent Fayks Airport,SR,Paloemeu,OEM
small_airport,Stoelmanseiland Airport,SR,Stoelmanseiland,SMZ
small_airport,Tepoe Airstrip,SR,Kasikasima,KCB
small_airport,Wageningen Airstrip,SR,Wageningen,AGI
small_airport,Washabo Airport,SR,Washabo,WSO
small_airport,Zorg en Hoop Airport,SR,Paramaribo,ORG
medium_airport,Dr. Luciano de Arruda Coelho Regional Airport,BR,Sobral,JSO
small_airport,Araripina Airport,BR,Araripina,JAW
small_airport,Arapiraca Airport,BR,Arapiraca,APQ
small_airport,Cirilo Queiróz Airport,BR,Almenara,AMJ
small_airport,Marcelo Pires Halzhausen Airport,BR,Assis,AIF
small_airport,Barra do Corda Airport,BR,Barra do Corda,BDC
small_airport,Dom Ricardo Weberberger Airport,BR,Barreiras,BRA
small_airport,Balsas Airport,BR,Balsas,BSS
small_airport,Barra Airport,BR,Barra,BQQ
small_airport,Lorenzo Airport,BR,Cairu,MXQ
medium_airport,Planalto Serrano Regional Airport,BR,Correia Pinto,EEA
small_airport,Colatina Airport,BR,Colatina,QCH
small_airport,Redenção Airport,BR,Redenção,RDC
small_airport,Diamantina Airport,BR,Diamantina,DTI
small_airport,Brigadeiro Cabral Airport,BR,Divinópolis,DIQ
small_airport,Nagib Demachki Airport,BR,Paragominas,JPE
small_airport,Sócrates Rezende Airport,BR,Canavieiras,CNV
small_airport,Vacaria Airport,BR,Vacaria,VCC
small_airport,São Félix do Xingu Airport,BR,São Félix do Xingu,SXX
small_airport,Guarapari Airport,BR,Guarapari,GUZ
small_airport,Guadalupe Airport,BR,Guadalupe,GDP
small_airport,Guanambi Airport,BR,Guanambi,GNM
small_airport,Garanhuns Airport,BR,Garanhuns,QGP
small_airport,Santa Magalhães Airport,BR,Serra Talhada,SET
small_airport,Irecê Airport,BR,Irecê,IRE
small_airport,Iguatu Airport,BR,Iguatu,QIG
small_airport,Itapetinga Airport,BR,Itapetinga,QIT
small_airport,Ipiaú Airport,BR,Ipiaú,IPU
small_airport,Jacobina Airport,BR,Jacobina,JCM
small_airport,Jequié Airport,BR,Jequié,JEQ
small_airport,Aeroporto Elias Breder Airport,BR,Manhuaçu,JMA
small_airport,Januária Airport,BR,Januária,JNA
small_airport,Prefeito Octávio de Almeida Neves Airport,BR,São João Del Rei,JDR
small_airport,Cachoeiro do Itapemirim - Raimundo de Andrade Airport,BR,Cachoeiro do Itapemirim,CDI
small_airport,Currais Novos Airport,BR,Currais Novos,QCP
medium_airport,Linhares Municipal Airport,BR,Linhares,LHN
small_airport,São Lourenço Airport,BR,São Lourenço,SSO
small_airport,Monte Alegre Airport,BR,Monte Alegre,MTE
small_airport,Mucuri Airport,BR,Mucuri,MVS
small_airport,São Mateus - Ernesto Bonomo Airport,BR,São Mateus,SBJ
small_airport,Porto de Moz Airport,BR,Porto de Moz,PTQ
small_airport,Nanuque Airport,BR,Nanuque,NNU
small_airport,José Figueiredo Municipal Airport,BR,Passos,PSW
small_airport,Feijó Airport,BR,Feijó,FEJ
small_airport,Oriximiná Airport,BR,Oriximiná,ORX
small_airport,Picos Airport,BR,Picos,PCS
small_airport,Patos de Minas Airport,BR,Patos de Minas,POJ
small_airport,Pirapora Airport,BR,Pirapora,PIV
small_airport,San Quintín Military Airstrip,MX,San Quintín,SNQ
small_airport,Cangapara Airport,BR,Floriano,FLB
small_airport,Mucugê Airport,BR,Mucugê,CHD
small_airport,Prado Airport,BR,Prado,PDF
small_airport,Caruaru Airport,BR,Caruaru,CAU
small_airport,Salinópolis Airport,BR,Salinópolis,OPP
small_airport,Soure Airport,BR,Soure,SFK
small_airport,9 de Maio - Teixeira de Freitas Airport,BR,Teixeira de Freitas,TXF
small_airport,Óbidos Municipal Airport,BR,Óbidos,OBI
small_airport,Juscelino Kubitscheck Airport,BR,Teófilo Otoni,TFL
small_airport,Aeroporto Brigadeiro Firmino Ayres,BR,Patos,JPO
small_airport,Araçuaí Airport,BR,Araçuaí,AIY
small_airport,Valença Airport,BR,Valença,VAL
small_airport,Breves Airport,BR,Breves,BVS
small_airport,Camocim - Pinto Martins Airport,BR,Camocim,CMC
small_airport,Crateús Airport,BR,Crateús,JCS
small_airport,Almeirim Airport,BR,Almeirim,GGF
small_airport,Pinheiro Airport,BR,Pinheiro,PHI
small_airport,Antônio Guerreiro Airport,BR,Guimarães,GMS
small_airport,Pouso Alegre Airport,BR,Pouso Alegre,PPY
small_airport,Pedro Rabelo de Souza Airport,BR,Paracatu,PYT
small_airport,Ituberá Airport,BR,Ituberá,ITE
small_airport,Las Khorey Airport,SO,Las Khorey,LKR
small_airport,Guriel Airport,SO,Guriel,GUO
small_airport,Borama Airport,SO,Borama,BXX
small_airport,Sóc Trăng Airport,VN,Sóc Trăng,SOA
large_airport,Cayenne – Félix Eboué Airport,GF,Matoury,CAY
small_airport,Grand-Santi Airport,GF,Grand-Santi,GSI
medium_airport,Maripasoula Airport,GF,Maripasoula,MPY
medium_airport,Saint-Georges-de-l'Oyapock Airport,GF,Saint-Georges-de-l'Oyapock,OYP
medium_airport,Saint-Laurent-du-Maroni Airport,GF,Saint-Laurent-du-Maroni,LDX
small_airport,Régina Airport,GF,Régina,REI
small_airport,Saül Airport,GF,Saül,XAU
small_airport,Al Thaurah Airport,SY,T2,SOR
small_airport,Alerta Airport,PE,Fortaleza,ALD
small_airport,Alferez FAP Alfredo Vladimir Sara Bauer Airport,PE,Andoas,AOP
medium_airport,Teniente General Gerardo Pérez Pinedo Airport,PE,Atalaya,AYX
small_airport,Moyobamba Airport,PE,Moyobamba,MBP
medium_airport,Iberia Airport,PE,Iberia,IBP
large_airport,Cap FAP David Abenzur Rengifo International Airport,PE,Pucallpa,PCL
small_airport,Trompeteros Airport,PE,Corrientes,TDP
medium_airport,FAP Lieutenant Jaime Andres de Montreuil Morales Airport,PE,Chimbote,CHM
small_airport,Chagual Airport,PE,,CGL
small_airport,Tingo Maria Airport,PE,Tingo Maria,TGI
large_airport,Capitán FAP José A. Quiñones González International Airport,PE,Chiclayo,CIX
medium_airport,Air Force Colonel Alfredo Mendivil Duarte Airport,PE,Ayacucho,AYP
small_airport,Andahuaylas Airport,PE,Andahuaylas,ANS
medium_airport,Comandante FAP German Arias Graziani Airport,PE,Anta,ATA
small_airport,Quincemil Air Base,PE,Quince Mil,UMI
large_airport,Jorge Chávez International Airport,PE,Lima,LIM
small_airport,Uchiza Airport,PE,Uchiza,UCZ
medium_airport,Juan Simons Vela Airport,PE,Rioja,RIJ
medium_airport,Shumba Airport,PE,Jaén,JAE
medium_airport,Juanjui Airport,PE,Juanjuí,JJI
medium_airport,Francisco Carle Airport,PE,Jauja,JAU
large_airport,Inca Manco Capac International Airport,PE,Juliaca,JUL
small_airport,San Juan de Marcona Airport,PE,San Juan de Marcona,SJA
medium_airport,Mayor General FAP Armando Revoredo Iglesias Airport,PE,Cajamarca,CJA
small_airport,San Nicolas Airport,PE,Rodriguez de Mendoza,RIM
medium_airport,General Jorge Fernandez Maldon Airport,PE,Ilo,ILQ
medium_airport,Captain Pedro Canga Rodríguez International Airport,PE,Tumbes,TBP
small_airport,Mayor PNP Nancy Flores Paucar Airport,PE,Mazamari,MZA
medium_airport,Moises Benzaquen Rengifo Airport,PE,Yurimaguas,YMS
medium_airport,Alferez Fap David Figueroa Fernandini Airport,PE,Huánuco,HUU
small_airport,Saposoa Airport,PE,Plaza Saposoa,SQU
medium_airport,Chachapoyas Airport,PE,Chachapoyas,CHH
large_airport,Coronel FAP Francisco Secada Vignetta International Airport,PE,Iquitos,IQT
large_airport,Rodríguez Ballón International Airport,PE,Arequipa,AQP
large_airport,Capitán FAP Carlos Martínez de Pinillos International Airport,PE,Trujillo,TRU
large_airport,Captain Renán Elías Olivera International Airport,PE,Pisco,PIO
medium_airport,Cadete FAP Guillermo Del Castillo Paredes Airport,PE,Tarapoto,TPP
small_airport,Shiringayoc Airport,PE,Shiringayoc,SYC
medium_airport,Coronel FAP Carlos Ciriani Santa Rosa International Airport,PE,Tacna,TCQ
medium_airport,Padre Aldamiz International Airport,PE,Puerto Maldonado,PEM
medium_airport,PAF Captain Guillermo Concha Iberico International Airport,PE,Piura,PIU
medium_airport,Captain Victor Montes Arias International Airport,PE,Talara,TYL
medium_airport,Maria Reiche Neuman Airport,PE,Nazca,NZC
large_airport,Alejandro Velasco Astete International Airport,PE,Cusco,CUZ
small_airport,Eduard Alexander Gummels Airport,SR,Kwatta,EAX
small_airport,Palo Verde Airport,MX,Mulegé,SRL
small_airport,Sandringham Airport,AU,Sandringham Station,SRM
small_airport,Stony River 2 Airport,US,Stony River,SRV
small_airport,Carlos Ruhl Airport,BR,Cruz Alta,CZB
small_airport,Captain João Busse Airport,BR,Apucarana,APU
small_airport,Aeroclube de Bento Gonçalves Airport,BR,Bento Gonçalves,BGV
small_airport,Blumenau Airport,BR,Blumenau,BNU
small_airport,Olavo Cecco Rigon Airport,BR,Concórdia,CCI
small_airport,Cassilândia Airport,BR,Cassilândia,CSS
small_airport,Canela Airport,BR,Canela,CEL
small_airport,Cornélio Procópio Airport,BR,Cornélio Procópio,CKO
small_airport,Engenheiro Gastão de Mesquita Filho Airport,BR,Cianorte,GGH
small_airport,Erechim Airport,BR,Erechim,ERM
small_airport,Paulo Abdala Airport,BR,Francisco Beltrão,FBE
small_airport,Guaíra Airport,BR,Guaíra,GGJ
small_airport,Walter Bündchen Airport,BR,Horizontina,HRZ
small_airport,João Batista Bos Filho Airport,BR,Ijuí,IJU
small_airport,Itaqui Airport,BR,Itaqui,ITQ
small_airport,Santa Terezinha Airport,BR,Joaçaba,JCB
small_airport,Campo Mourão Airport,BR,Campo Mourão,CBW
small_airport,Cachoeira do Sul Airport,BR,Cachoeira Do Sul,QDB
small_airport,Cacoal Airport,BR,Cacoal,OAL
small_airport,Helmuth Baungarten Airport,BR,Lontras,LOI
small_airport,Alegrete Novo Airport,BR,Alegrete,ALQ
small_airport,Montenegro Airport,BR,Montenegro,QGF
small_airport,Novo Hamburgo Airport,BR,Novo Hamburgo,QHV
small_airport,São Miguel do Oeste Hélio Wasum Airport,BR,São Miguel do Oeste,SQX
small_airport,Arapongas Airport,BR,Arapongas,APX
small_airport,Padre Israel Airport,BR,Lavras,VRZ
small_airport,Aripuanã Airport,BR,Aripuanã,AIR
small_airport,Paranaguá Airport,BR,Paranaguá,PNG
small_airport,Paranavaí Airport,BR,Paranavaí,PVI
small_airport,Paranaíba Airport,BR,Paranaíba,PBB
small_airport,São Lourenço do Sul Airport,BR,São Lourenço Do Sul,SQY
small_airport,Siassi Airport,PG,Siassi,SSS
small_airport,São Borja Airport,BR,São Borja,JBS
small_airport,Santa Cruz do Sul Airport,BR,Santa Cruz do Sul,CSU
small_airport,Orlando de Carvalho Airport,BR,Umuarama,UMU
small_airport,José Cleto Airport,BR,União da Vitória,UVI
small_airport,Videira Airport,BR,Videira,VIA
small_airport,Sócrates Mariani Bittencourt Airport,BR,Brumado,BMS
small_airport,Xanxerê Airport,BR,Xanxerê,AXE
small_airport,Luis Alberto Lehr Airport,BR,Santa Rosa,SRA
small_airport,Artigas International Airport,UY,Artigas,ATI
small_airport,Placeres Airport,UY,Bella Union,BUV
small_airport,Colonia Laguna de Los Patos International Airport,UY,Colonia del Sacramento,CYR
medium_airport,Santa Bernardina International Airport,UY,Durazno,DZO
medium_airport,Capitan Corbeta CA Curbelo International Airport,UY,Punta del Este,PDP
small_airport,Cerro Largo International Airport,UY,Melo,MLZ
large_airport,Carrasco General Cesáreo L. Berisso International Airport,UY,Ciudad de la Costa,MVD
medium_airport,Tydeo Larre Borges Airport,UY,Paysandú,PDU
medium_airport,Pres. Gral. Óscar D. Gestido Binational Airport,UY,Rivera/Santana do Livramento,RVY
medium_airport,Nueva Hesperides International Airport,UY,Salto,STY
small_airport,Tacuarembo Airport,UY,Tacuarembo,TAW
small_airport,Treinta y Tres Airport,UY,Treinta y Tres,TYT
small_airport,Vichadero Airport,UY,Vichadero,VCH
medium_airport,Oswaldo Guevara Mujica Airport,VE,Acarigua,AGV
medium_airport,Anaco Airport,VE,Anaco,AAO
small_airport,Armando Schwarck Airport,VE,Guayabal,LPJ
large_airport,General José Antonio Anzoategui International Airport,VE,Barcelona,BLA
medium_airport,Barinas Airport,VE,Barinas,BNS
large_airport,Jacinto Lara International Airport,VE,Barquisimeto,BRM
medium_airport,Escuela Mariscal Sucre Airport,VE,Maracay,MYC
medium_airport,General Tomas de Heres Airport,VE,Ciudad Bolivar,CBL
medium_airport,Caicara del Orinoco Airport,VE,,CXA
small_airport,Casigua El Cubo Airport,VE,Casigua El Cubo,CUV
medium_airport,Calabozo Airport,VE,Guarico,CLZ
medium_airport,Canaima Airport,VE,Canaima,CAJ
medium_airport,General Francisco Bermúdez Airport,VE,Carúpano,CUP
medium_airport,José Leonardo Chirinos Airport,VE,Coro,CZE
medium_airport,Antonio José de Sucre Airport,VE,Cumaná,CUM
small_airport,Puerto Paez Airport,VE,Puerto Paez,PPZ
medium_airport,El Dorado Airport,VE,Bolivar,EOR
medium_airport,Elorza Airport,VE,,EOZ
medium_airport,Guasdualito Airport,VE,Guasdualito,GDO
medium_airport,Guiria Airport,VE,,GUI
medium_airport,Guanare Airport,VE,Guanare,GUQ
small_airport,Higuerote Airport,VE,Higuerote,HGE
small_airport,Ikabaru Airport,VE,Ikabarú,ICA
small_airport,Andrés Miguel Salazar Marcano Airport,VE,Isla de Coche,ICC
medium_airport,Josefa Camejo International Airport,VE,Paraguaná,LSP
small_airport,Kavanayen Airport,VE,Kavanayén,KAV
small_airport,Kamarata Airport,VE,Kamarata,KTV
medium_airport,La Fria Airport,VE,,LFR
large_airport,La Chinita International Airport,VE,Maracaibo,MAR
medium_airport,Alberto Carnevalli Airport,VE,Mérida,MRD
large_airport,Del Caribe Santiago Mariño International Airport,VE,Isla Margarita,PMV
large_airport,Maiquetía Simón Bolívar International Airport,VE,Maiquetía,CCS
medium_airport,José Tadeo Monagas International Airport,VE,Maturín,MUN
small_airport,Oro Negro Airport,VE,Cabimas,CBS
medium_airport,Cacique Aramare Airport,VE,Puerto Ayacucho,PYH
medium_airport,General Bartolome Salom International Airport,VE,Puerto Cabello,PBL
small_airport,Pedernales Airport,VE,Capure,PDZ
small_airport,Paraitepuy Airstrip,VE,Paraitepuy de Ikabarú,PPH
medium_airport,Paramillo Airport,VE,San Cristóbal,SCI
large_airport,General Manuel Carlos Piar International Airport,VE,Guyana City,PZO
medium_airport,Palmarito Airport,VE,Palmarito,PTM
small_airport,Los Roques Airport,VE,Gran Roque Island,LRV
small_airport,Stevens Village Airport,US,Stevens Village,SVS
medium_airport,Juan Vicente Gómez International Airport,VE,San Antonio del Tachira,SVZ
small_airport,Santa Bárbara de Barinas Airport,VE,Santa Bárbara,SBB
medium_airport,Santa Elena de Uairén Airport,VE,Santa Elena de Uairén,SNV
medium_airport,Mayor Buenaventura Vivas International Airport,VE,Santo Domingo,STD
medium_airport,Sub Teniente Nestor Arias Airport,VE,San Felipe,SNF
medium_airport,San Fernando de Apure Las Flecheras National Airport,VE,San Fernando de Apure,SFD
medium_airport,San Tomé Airport,VE,El Tigre,SOM
medium_airport,Miguel Urdaneta Fernández Airport,VE,San Carlos del Zulia,STB
medium_airport,Tucupita Airport,VE,Tucupita,TUV
medium_airport,Tumeremo Airport,VE,,TMO
small_airport,Uriman Airport,VE,Urimán,URM
small_airport,Uon Quen Airport,VE,Uonquén,WOK
large_airport,Arturo Michelena International Airport,VE,Valencia,VLN
medium_airport,Juan Pablo Pérez Alfonso Airport,VE,El Vigía,VIG
medium_airport,Dr. Antonio Nicolás Briceño Airport,VE,Valera,VLV
medium_airport,Valle de La Pascua Airport,VE,,VDP
small_airport,Barcelos Airport,BR,Barcelos,BAZ
small_airport,Walfrido Salmito de Almeida Airport,BR,São Benedito,JSB
small_airport,André Antônio Maggi Airport,BR,Pontes e Lacerda,LCB
small_airport,Borba Airport,BR,Borba,RBB
small_airport,Carauari Airport,BR,Carauari,CAF
small_airport,Costa Marques Airport,BR,Costa Marques,CQS
small_airport,Diamantino Airport,BR,Diamantino,DMT
small_airport,Dianópolis Airport,BR,Dianópolis,DNO
small_airport,Eirunepé Airport,BR,Eirunepé,ERN
small_airport,Canarana Airport,BR,Canarana,CQA
small_airport,São Félix do Araguaia Airport,BR,São Félix Do Araguaia,SXO
small_airport,Gurupi Airport,BR,Gurupi,GRP
medium_airport,Araguaína Airport,BR,Araguaína,AUX
small_airport,Frederico Carlos Müller Airport,BR,Água Boa,GGB
small_airport,Humaitá Airport,BR,Humaitá,HUW
small_airport,Ipiranga Airport,BR,Santo Antônio do Içá,IPG
small_airport,Santa Izabel do Morro Airport,BR,Cristalândia,IDO
small_airport,Juína Airport,BR,Juína,JIA
small_airport,Jataí Airport,BR,Jataí,JTI
small_airport,Cáceres Airport,BR,Cáceres,CCX
small_airport,Danilson Municipal Airport,BR,Coari,CIZ
small_airport,Serra da Capivara Airport,BR,São Raimundo Nonato,NSR
small_airport,Catalão Airport,BR,Catalão,TLZ
small_airport,Lábrea Airport,BR,Lábrea,LBR
small_airport,General Leite de Castro Airport,BR,Rio Verde,RVD
small_airport,Maués Airport,BR,Maués,MBZ
small_airport,Novo Aripuanã Airport,BR,Novo Aripuanã,NVP
small_airport,Novo Campo Airport,BR,Boca do Acre,BCR
small_airport,Niquelândia Airport,BR,Niquelândia,NQL
small_airport,Anápolis Airport,BR,Anápolis,APS
small_airport,Fonte Boa Airport,BR,Fonte Boa,FBA
small_airport,Parintins Airport,BR,Parintins,PIN
small_airport,Pimenta Bueno Airport,BR,Pimenta Bueno,PBQ
small_airport,Fazenda Piraguassu Airport,BR,Porto Alegre do Norte,PBX
small_airport,Tapuruquara Airport,BR,Santa Isabel do Rio Negro,IRZ
small_airport,Tangará da Serra Airport,BR,Tangará da Serra,TGQ
small_airport,Fazenda Tucunaré Airport,BR,Sapezal,AZL
small_airport,São Miguel do Araguaia Airport,BR,São Miguel do Araguaia,SQM
small_airport,Vila Rica Airport,BR,Vila Rica,VLP
small_airport,Orlando Villas Boas Regional Airport,BR,Matupá,MBK
small_airport,Xavantina Airport,BR,Nova Xavantina,NOK
small_airport,Apuí Airport,BR,Apuí,IUP
small_airport,Fazenda Americana Airport,BR,Itambacuri,ITI
small_airport,Nunam Iqua Airport,US,Nunam Iqua,SXP
small_airport,Aishalton Airport,GY,Aishalton,AHL
small_airport,Annai Airport,GY,Annai,NAI
small_airport,Baramita Airport,GY,Baramita,BMJ
small_airport,Bartica A Airport,GY,Bartica,GFO
large_airport,Cheddi Jagan International Airport,GY,Georgetown,GEO
medium_airport,Eugene F. Correia International Airport,GY,Ogle,OGL
small_airport,Imbaimadai Airport,GY,Imbaimadai,IMB
medium_airport,Kaieteur Airport,GY,Kaieteur Falls,KAI
small_airport,Kamarang Airport,GY,Kamarang,KAR
small_airport,Karanambo Airport,GY,Karanambo,KRM
small_airport,Karasabai Airport,GY,Karasabai,KRG
small_airport,Kato Airport,GY,Kato,KTO
small_airport,Konawaruk Airport,GY,Konawaruk,KKG
small_airport,Lumid Pau Airport,GY,Lumid Pau,LUB
medium_airport,Lethem Airport,GY,Lethem,LTM
small_airport,Mabaruma Airport,GY,Mabaruma,USI
small_airport,Mahdia Airport,GY,Mahdia,MHA
small_airport,Maikwak Airport,GY,Maikwak,VEG
small_airport,Monkey Mountain Airport,GY,Monkey Mountain,MYM
small_airport,Matthews Ridge Airport,GY,Matthews Ridge,MWJ
small_airport,New Amsterdam Airport,GY,New Amsterdam,QSX
small_airport,Orinduik Airport,GY,Orinduik,ORJ
small_airport,Port Kaituma Airport,GY,Port Kaituma,PKM
small_airport,Pipillipai Airport,GY,Pipillipai,PIQ
small_airport,Paramakatoi Airport,GY,Paramakatoi,PMT
small_airport,Paruima Airport,GY,Paruima,PRR
small_airport,Sand Creek Airport,GY,Sand Creek,SDC
small_airport,Skeldon Airport,GY,Skeldon,SKM
large_airport,V. C. Bird International Airport,AG,Osbourn,ANU
large_airport,Grantley Adams International Airport,BB,Bridgetown,BGI
small_airport,Tabal Airstrip,MH,Tabal Island,TBV
small_airport,Takotna Airport,US,Takotna,TCT
medium_airport,Canefield Airport,DM,Canefield,DCF
medium_airport,Douglas-Charles Airport,DM,Marigot,DOM
small_airport,La Désirade Airport,GP,Grande Anse,DSD
small_airport,Basse-Terre Baillif Airport,GP,Basse-Terre,BBR
small_airport,St-François Airport,GP,St-François,SFC
large_airport,Martinique Aimé Césaire International Airport,MQ,Fort-de-France,FDF
medium_airport,Grand Case-l'Espérance Airport,MF,Grand Case,SFG
medium_airport,St. Jean Airport,BL,Gustavia,SBH
medium_airport,Marie-Galante Airport,GP,Grand-Bourg,GBJ
large_airport,Maryse Condé International Airport,GP,Pointe-à-Pitre,PTP
small_airport,Terre-de-Haut Airport,GP,Les Saintes,LSS
large_airport,Maurice Bishop International Airport,GD,Saint George's,GND
small_airport,Lauriston Airport,GD,Carriacou Island,CRU
large_airport,Cyril E. King Airport,VI,Charlotte Amalie,STT
medium_airport,Henry E. Rohlsen Airport,VI,Christiansted,STX
medium_airport,Antonio Nery Juarbe Pol Airport,PR,Arecibo,ARE
medium_airport,Rafael Hernández International Airport,PR,Aguadilla,BQN
small_airport,Ticantiquí Airport,PA,Ticantiquí,TJC
medium_airport,Benjamin Rivera Noriega Airport,PR,Culebra,CPX
medium_airport,Fernando Luis Ribas Dominicci Airport,PR,San Juan,SIG
medium_airport,Eugenio Maria De Hostos Airport,PR,Mayaguez,MAZ
medium_airport,Mercedita International Airport,PR,Ponce,PSE
medium_airport,José Aponte de la Torre Airport,PR,Ceiba,NRR
large_airport,Luis Munoz Marin International Airport,PR,San Juan,SJU
medium_airport,Antonio Rivera Rodriguez Airport,PR,Vieques,VQS
large_airport,Robert L. Bradshaw International Airport,KN,Basseterre,SKB
medium_airport,Vance W. Amory International Airport,KN,Charlestown,NEV
medium_airport,George F. L. Charles Airport,LC,Castries,SLU
large_airport,Hewanorra International Airport,LC,Vieux Fort,UVF
small_airport,Tuluksak Airport,US,Tuluksak,TLT
large_airport,Queen Beatrix International Airport,AW,Oranjestad,AUA
large_airport,Flamingo International Airport,BQ,Kralendijk,BON
large_airport,Hato International Airport,CW,Willemstad,CUR
medium_airport,F. D. Roosevelt Airport,BQ,Oranjestad,EUX
large_airport,Princess Juliana International Airport,SX,Sint Maarten,SXM
medium_airport,Juancho E. Yrausquin Airport,BQ,Zion's Hill,SAB
small_airport,Torokina Airport,PG,Torokina,TOK
small_airport,Tapeta Airport,LR,Tapeta,TPT
medium_airport,Clayton J. Lloyd International Airport,AI,The Valley,AXA
large_airport,John A. Osborne Airport,MS,Gerald's Park,MNI
small_airport,Tanacross Airport,US,Tanacross,TSG
small_airport,Tsile Tsile Airport,PG,Tsile Tsile,TSI
large_airport,A.N.R. Robinson International Airport,TT,Scarborough,TAB
large_airport,Piarco International Airport,TT,Port of Spain,POS
small_airport,Tum Airport,ET,Tum,TUJ
small_airport,Captain Auguste George Airport,VG,Anegada,NGD
large_airport,Terrance B. Lettsome International Airport,VG,Beef Island,EIS
medium_airport,Virgin Gorda Airport,VG,Spanish Town,VIJ
large_airport,Argyle International Airport,VC,Kingstown,SVD
medium_airport,J F Mitchell Airport,VC,Bequia,BQU
medium_airport,Canouan Airport,VC,Canouan,CIW
medium_airport,Mustique Airport,VC,Lovell,MQS
medium_airport,Union Island International Airport,VC,Union Island,UNI
small_airport,Tumxuk Tangwangcheng Airport,CN,Tumxuk,TWC
large_airport,L.F. Wade International Airport,BM,Hamilton,BDA
small_airport,Tyonek Airport,US,Tyonek,TYE
small_airport,Mchauru Airport,TZ,Geita,GIT
small_airport,Tsimiroro Airport,MG,Ankisatra,TZO
small_airport,Dubois Municipal Airport,US,Dubois,DBS
small_airport,Myrhorod Air Base,UA,Myrhorod,MXR
small_airport,Kakhnovka Airfield,UA,Kremenchuk,KHU
small_airport,Kam'yanets'-Podil's'kyi Airfield,UA,Kamyan'ka,KCP
large_airport,Almaty International Airport,KZ,Almaty,ALA
medium_airport,Balkhash Airport,KZ,Balkhash,BXH
small_airport,Usharal Airport,KZ,Usharal,USJ
small_airport,Boralday Airport,KZ,Boralday,BXJ
medium_airport,Taldykorgan Airport,KZ,Taldykorgan,TDK
large_airport,Nursultan Nazarbayev International Airport,KZ,Astana,NQZ
large_airport,Kokshetau International Airport,KZ,Kokshetau,KOV
large_airport,Petropavl International Airport,KZ,Petropavl,PPK
large_airport,Taraz International Airport,KZ,Taraz,DMB
large_airport,Manas International Airport,KG,Bishkek,BSZ
large_airport,Osh International Airport,KG,Osh,OSS
small_airport,Karakol Airport,KG,Karakol,IKG
large_airport,Shymkent International Airport,KZ,Shymkent,CIT
large_airport,Hazrat Sultan International Airport,KZ,Turkıstan,HSA
large_airport,Zhezkazgan National Airport,KZ,Zhezkazgan,DZN
large_airport,Sary-Arka Airport,KZ,Karaganda,KGF
large_airport,Baikonur Krayniy International Airport,KZ,Baikonur,BXY
large_airport,Korkyt Ata International Airport,KZ,Kyzylorda,KZO
large_airport,Manshuk Mametova International Airport,KZ,Uralsk,URA
medium_airport,Ekibastuz Airport,KZ,Ekibastuz,EKB
large_airport,Oskemen International Airport,KZ,Ust-Kamenogorsk (Oskemen),UKK
large_airport,Pavlodar International Airport,KZ,Pavlodar,PWQ
large_airport,Semei International Airport,KZ,Semey,PLX
small_airport,Zaysan Airport,KZ,Zaysan,SZI
large_airport,Aktau International Airport,KZ,Aktau,SCO
large_airport,Atyrau International Airport,KZ,Atyrau,GUW
large_airport,Aktobe International Airport,KZ,Aktobe,AKX
small_airport,Arkalyk North Airport,KZ,Arkalyk,AYK
large_airport,Kostanay International Airport,KZ,Kostanay,KSN
large_airport,Heydar Aliyev International Airport,AZ,Baku,GYD
small_airport,Fuzuli International Airport,AZ,Fuzuli,FZL
large_airport,Ganja International Airport,AZ,Ganja,GNJ
small_airport,Lankaran International Airport,AZ,Lankaran,LLK
large_airport,Nakhchivan International Airport,AZ,Nakhchivan,NAJ
